"centroid_x","centroid_y","whaleshark"
-17.9583333333333,20.125,0
-21.4583333333333,20.0416666666667,0
-20.7083333333333,20.0416666666667,0
-19.875,20.0416666666667,0
-19.7916666666667,20.0416666666667,0
-19.5416666666667,20.0416666666667,0
-19.375,20.0416666666667,0
-19.2916666666667,20.0416666666667,0
-18.9583333333333,20.0416666666667,0
-18.2916666666667,20.0416666666667,0
-22.125,19.9583333333333,0
-21.2083333333333,19.9583333333333,0
-20.7083333333333,19.9583333333333,0
-20.625,19.9583333333333,0
-19.5416666666667,19.9583333333333,0
-19.2916666666667,19.9583333333333,0
-19.0416666666667,19.9583333333333,0
-18.9583333333333,19.9583333333333,0
-18.875,19.9583333333333,0
-18.7083333333333,19.9583333333333,0
-18.625,19.9583333333333,0
-18.375,19.9583333333333,0
-18.0416666666667,19.9583333333333,0
-17.9583333333333,19.9583333333333,0
-27.0416666666667,19.875,0
-20.9583333333333,19.875,0
-19.7083333333333,19.875,0
-19.5416666666667,19.875,0
-18.7083333333333,19.875,0
-18.375,19.875,0
-18.2083333333333,19.875,0
-17.7916666666667,19.875,0
-20.7916666666667,19.7916666666667,0
-20.625,19.7916666666667,0
-20.0416666666667,19.7916666666667,0
-19.7083333333333,19.7916666666667,0
-19.4583333333333,19.7916666666667,0
-19.0416666666667,19.7916666666667,0
-18.875,19.7916666666667,0
-18.7083333333333,19.7916666666667,0
-18.625,19.7916666666667,0
-18.5416666666667,19.7916666666667,0
-18.375,19.7916666666667,0
-18.2916666666667,19.7916666666667,0
-18.2083333333333,19.7916666666667,0
-18.125,19.7916666666667,0
-18.0416666666667,19.7916666666667,0
-17.9583333333333,19.7916666666667,0
-17.875,19.7916666666667,0
-17.7083333333333,19.7916666666667,0
-17.5416666666667,19.7916666666667,0
-20.375,19.7083333333333,0
-19.2083333333333,19.7083333333333,0
-18.7916666666667,19.7083333333333,0
-18.7083333333333,19.7083333333333,0
-18.625,19.7083333333333,0
-18.5416666666667,19.7083333333333,0
-18.2916666666667,19.7083333333333,0
-18.125,19.7083333333333,0
-18.0416666666667,19.7083333333333,0
-17.9583333333333,19.7083333333333,0
-17.7916666666667,19.7083333333333,0
-17.7083333333333,19.7083333333333,0
-20.2916666666667,19.625,0
-19.7083333333333,19.625,0
-19.5416666666667,19.625,0
-19.2916666666667,19.625,0
-18.5416666666667,19.625,0
-18.4583333333333,19.625,0
-18.375,19.625,0
-18.2083333333333,19.625,0
-17.9583333333333,19.625,0
-17.875,19.625,0
-17.7916666666667,19.625,0
-17.7083333333333,19.625,0
-17.625,19.625,0
-20.9583333333333,19.5416666666667,0
-20.7083333333333,19.5416666666667,0
-20.2916666666667,19.5416666666667,0
-20.2083333333333,19.5416666666667,0
-19.7916666666667,19.5416666666667,0
-19.375,19.5416666666667,0
-19.125,19.5416666666667,0
-18.4583333333333,19.5416666666667,0
-18.375,19.5416666666667,0
-18.2916666666667,19.5416666666667,0
-17.875,19.5416666666667,0
-17.7916666666667,19.5416666666667,0
-17.625,19.5416666666667,0
-17.4583333333333,19.5416666666667,0
-17.2083333333333,19.5416666666667,0
-20.375,19.4583333333333,0
-20.2083333333333,19.4583333333333,0
-19.9583333333333,19.4583333333333,0
-19.375,19.4583333333333,0
-18.7916666666667,19.4583333333333,0
-18.7083333333333,19.4583333333333,0
-18.625,19.4583333333333,0
-18.5416666666667,19.4583333333333,0
-18.2916666666667,19.4583333333333,0
-18.2083333333333,19.4583333333333,0
-17.7916666666667,19.4583333333333,0
-17.7083333333333,19.4583333333333,0
-17.5416666666667,19.4583333333333,0
-17.2083333333333,19.4583333333333,0
-22.0416666666667,19.375,0
-20.7916666666667,19.375,0
-20.2083333333333,19.375,0
-19.7083333333333,19.375,0
-19.625,19.375,0
-19.375,19.375,0
-19.2916666666667,19.375,0
-19.2083333333333,19.375,0
-19.0416666666667,19.375,0
-18.625,19.375,0
-18.5416666666667,19.375,0
-18.375,19.375,0
-18.2083333333333,19.375,0
-18.125,19.375,0
-17.9583333333333,19.375,0
-17.7916666666667,19.375,0
-17.7083333333333,19.375,0
-17.625,19.375,0
-17.4583333333333,19.375,0
-17.375,19.375,0
-20.7916666666667,19.2916666666667,0
-19.7916666666667,19.2916666666667,0
-19.5416666666667,19.2916666666667,0
-18.9583333333333,19.2916666666667,0
-18.7083333333333,19.2916666666667,0
-18.5416666666667,19.2916666666667,0
-18.4583333333333,19.2916666666667,0
-18.2083333333333,19.2916666666667,0
-18.125,19.2916666666667,0
-18.0416666666667,19.2916666666667,0
-17.9583333333333,19.2916666666667,0
-17.875,19.2916666666667,0
-17.7083333333333,19.2916666666667,0
-17.375,19.2916666666667,0
-20.375,19.2083333333333,0
-20.2083333333333,19.2083333333333,0
-20.0416666666667,19.2083333333333,0
-18.9583333333333,19.2083333333333,0
-18.875,19.2083333333333,0
-18.7916666666667,19.2083333333333,0
-18.7083333333333,19.2083333333333,0
-18.625,19.2083333333333,0
-18.5416666666667,19.2083333333333,0
-18.4583333333333,19.2083333333333,0
-18.2916666666667,19.2083333333333,0
-18.125,19.2083333333333,0
-18.0416666666667,19.2083333333333,0
-17.9583333333333,19.2083333333333,0
-17.875,19.2083333333333,0
-17.7083333333333,19.2083333333333,0
-17.625,19.2083333333333,0
-17.2083333333333,19.2083333333333,0
-17.125,19.2083333333333,0
-24.2083333333333,19.125,0
-20.9583333333333,19.125,0
-20.2916666666667,19.125,0
-20.2083333333333,19.125,0
-19.7916666666667,19.125,0
-18.875,19.125,0
-18.7916666666667,19.125,0
-18.7083333333333,19.125,0
-18.625,19.125,0
-18.4583333333333,19.125,0
-18.375,19.125,0
-18.125,19.125,0
-18.0416666666667,19.125,0
-17.7083333333333,19.125,0
-17.5416666666667,19.125,0
-17.375,19.125,0
-17.2916666666667,19.125,0
-17.125,19.125,0
-21.625,19.0416666666667,0
-20.125,19.0416666666667,0
-19.4583333333333,19.0416666666667,0
-19.2916666666667,19.0416666666667,0
-18.9583333333333,19.0416666666667,0
-18.625,19.0416666666667,0
-18.4583333333333,19.0416666666667,0
-18.2916666666667,19.0416666666667,0
-18.2083333333333,19.0416666666667,0
-18.125,19.0416666666667,0
-17.7916666666667,19.0416666666667,0
-17.7083333333333,19.0416666666667,0
-17.4583333333333,19.0416666666667,0
-17.2083333333333,19.0416666666667,0
-17.125,19.0416666666667,0
-22.7083333333333,18.9583333333333,0
-19.875,18.9583333333333,0
-19.375,18.9583333333333,0
-19.2083333333333,18.9583333333333,0
-19.125,18.9583333333333,0
-18.875,18.9583333333333,0
-18.375,18.9583333333333,0
-18.2916666666667,18.9583333333333,0
-18.125,18.9583333333333,0
-17.9583333333333,18.9583333333333,0
-17.875,18.9583333333333,0
-17.7916666666667,18.9583333333333,0
-17.7083333333333,18.9583333333333,0
-17.4583333333333,18.9583333333333,0
-17.375,18.9583333333333,0
-17.2083333333333,18.9583333333333,0
-17.125,18.9583333333333,0
-17.0416666666667,18.9583333333333,0
-20.7083333333333,18.875,0
-20.2083333333333,18.875,0
-19.5416666666667,18.875,0
-19.375,18.875,0
-19.2083333333333,18.875,0
-19.0416666666667,18.875,0
-18.875,18.875,0
-18.625,18.875,0
-18.5416666666667,18.875,0
-18.4583333333333,18.875,0
-18.2916666666667,18.875,0
-18.2083333333333,18.875,0
-18.125,18.875,0
-17.875,18.875,0
-17.4583333333333,18.875,0
-17.375,18.875,0
-17.2916666666667,18.875,0
-17.2083333333333,18.875,0
-16.875,18.875,0
-21.0416666666667,18.7916666666667,0
-19.7916666666667,18.7916666666667,0
-19.4583333333333,18.7916666666667,0
-19.375,18.7916666666667,0
-19.2083333333333,18.7916666666667,0
-18.9583333333333,18.7916666666667,0
-18.625,18.7916666666667,0
-18.5416666666667,18.7916666666667,0
-18.375,18.7916666666667,0
-18.2916666666667,18.7916666666667,0
-17.875,18.7916666666667,0
-17.7916666666667,18.7916666666667,0
-17.7083333333333,18.7916666666667,0
-17.5416666666667,18.7916666666667,0
-17.4583333333333,18.7916666666667,0
-17.0416666666667,18.7916666666667,0
-16.875,18.7916666666667,0
-22.7083333333333,18.7083333333333,0
-22.4583333333333,18.7083333333333,0
-21.7916666666667,18.7083333333333,0
-21.125,18.7083333333333,0
-20.0416666666667,18.7083333333333,0
-19.625,18.7083333333333,0
-19.5416666666667,18.7083333333333,0
-19.4583333333333,18.7083333333333,0
-19.2083333333333,18.7083333333333,0
-19.125,18.7083333333333,0
-19.0416666666667,18.7083333333333,0
-18.9583333333333,18.7083333333333,0
-18.625,18.7083333333333,0
-18.5416666666667,18.7083333333333,0
-18.375,18.7083333333333,0
-18.2083333333333,18.7083333333333,0
-18.0416666666667,18.7083333333333,0
-17.9583333333333,18.7083333333333,0
-17.7916666666667,18.7083333333333,0
-17.625,18.7083333333333,0
-17.5416666666667,18.7083333333333,0
-17.4583333333333,18.7083333333333,0
-17.2916666666667,18.7083333333333,0
-17.2083333333333,18.7083333333333,0
-17.0416666666667,18.7083333333333,0
-16.9583333333333,18.7083333333333,0
-21.2083333333333,18.625,0
-19.625,18.625,0
-19.5416666666667,18.625,0
-19.375,18.625,0
-19.125,18.625,0
-19.0416666666667,18.625,0
-18.875,18.625,0
-18.4583333333333,18.625,0
-18.375,18.625,0
-18.2916666666667,18.625,0
-17.875,18.625,0
-17.7916666666667,18.625,0
-17.625,18.625,0
-17.4583333333333,18.625,0
-17.375,18.625,0
-17.2916666666667,18.625,0
-17.125,18.625,0
-16.7083333333333,18.625,0
-20.7916666666667,18.5416666666667,0
-20.7083333333333,18.5416666666667,0
-19.9583333333333,18.5416666666667,0
-19.5416666666667,18.5416666666667,0
-19.2083333333333,18.5416666666667,0
-19.125,18.5416666666667,0
-18.9583333333333,18.5416666666667,0
-18.875,18.5416666666667,0
-18.625,18.5416666666667,0
-18.4583333333333,18.5416666666667,0
-18.375,18.5416666666667,0
-17.875,18.5416666666667,0
-17.7916666666667,18.5416666666667,0
-17.7083333333333,18.5416666666667,0
-17.625,18.5416666666667,0
-17.5416666666667,18.5416666666667,0
-17.4583333333333,18.5416666666667,0
-17.2916666666667,18.5416666666667,0
-17.2083333333333,18.5416666666667,0
-17.125,18.5416666666667,0
-16.7916666666667,18.5416666666667,0
-21.9583333333333,18.4583333333333,0
-21.0416666666667,18.4583333333333,0
-20.625,18.4583333333333,0
-19.9583333333333,18.4583333333333,0
-19.7083333333333,18.4583333333333,0
-19.375,18.4583333333333,0
-19.2916666666667,18.4583333333333,0
-18.9583333333333,18.4583333333333,0
-18.7916666666667,18.4583333333333,0
-18.4583333333333,18.4583333333333,0
-18.375,18.4583333333333,0
-18.0416666666667,18.4583333333333,0
-17.7083333333333,18.4583333333333,0
-17.4583333333333,18.4583333333333,0
-17.375,18.4583333333333,0
-17.2083333333333,18.4583333333333,0
-17.0416666666667,18.4583333333333,0
-20.125,18.375,0
-19.7083333333333,18.375,0
-19.625,18.375,0
-19.5416666666667,18.375,0
-19.2916666666667,18.375,0
-19.2083333333333,18.375,0
-19.125,18.375,0
-18.9583333333333,18.375,0
-18.625,18.375,0
-18.4583333333333,18.375,0
-17.7083333333333,18.375,0
-17.375,18.375,0
-17.2083333333333,18.375,0
-17.0416666666667,18.375,0
-22.2083333333333,18.2916666666667,0
-20.875,18.2916666666667,0
-20.7916666666667,18.2916666666667,0
-20.2083333333333,18.2916666666667,0
-20.0416666666667,18.2916666666667,0
-19.875,18.2916666666667,0
-19.7083333333333,18.2916666666667,0
-19.4583333333333,18.2916666666667,0
-19.375,18.2916666666667,0
-19.2083333333333,18.2916666666667,0
-19.125,18.2916666666667,0
-19.0416666666667,18.2916666666667,0
-18.9583333333333,18.2916666666667,0
-18.7916666666667,18.2916666666667,0
-18.625,18.2916666666667,0
-18.5416666666667,18.2916666666667,0
-18.4583333333333,18.2916666666667,0
-18.375,18.2916666666667,0
-18.2083333333333,18.2916666666667,0
-17.7916666666667,18.2916666666667,1
-16.9583333333333,18.2916666666667,0
-16.875,18.2916666666667,0
-16.7916666666667,18.2916666666667,0
-24.625,18.2083333333333,0
-20.875,18.2083333333333,0
-20.2083333333333,18.2083333333333,0
-19.7083333333333,18.2083333333333,0
-19.625,18.2083333333333,0
-19.125,18.2083333333333,0
-19.0416666666667,18.2083333333333,0
-18.7083333333333,18.2083333333333,0
-18.375,18.2083333333333,0
-18.2916666666667,18.2083333333333,0
-17.7916666666667,18.2083333333333,0
-17.625,18.2083333333333,0
-17.5416666666667,18.2083333333333,0
-17.375,18.2083333333333,0
-17.2916666666667,18.2083333333333,0
-17.2083333333333,18.2083333333333,0
-17.125,18.2083333333333,0
-16.9583333333333,18.2083333333333,0
-16.875,18.2083333333333,0
-20.875,18.125,0
-20.5416666666667,18.125,0
-20.0416666666667,18.125,0
-19.9583333333333,18.125,0
-19.5416666666667,18.125,0
-19.2916666666667,18.125,0
-18.9583333333333,18.125,0
-18.7083333333333,18.125,0
-18.625,18.125,0
-18.5416666666667,18.125,0
-18.2916666666667,18.125,0
-18.125,18.125,0
-18.0416666666667,18.125,0
-17.9583333333333,18.125,0
-17.5416666666667,18.125,0
-17.2916666666667,18.125,0
-17.2083333333333,18.125,0
-17.125,18.125,0
-16.9583333333333,18.125,0
-16.7916666666667,18.125,0
-23.7916666666667,18.0416666666667,0
-21.625,18.0416666666667,0
-19.9583333333333,18.0416666666667,0
-19.375,18.0416666666667,0
-18.7916666666667,18.0416666666667,0
-18.375,18.0416666666667,0
-17.625,18.0416666666667,0
-17.5416666666667,18.0416666666667,0
-17.2916666666667,18.0416666666667,0
-20.0416666666667,17.9583333333333,0
-19.875,17.9583333333333,0
-19.5416666666667,17.9583333333333,0
-19.4583333333333,17.9583333333333,0
-18.7916666666667,17.9583333333333,0
-18.7083333333333,17.9583333333333,0
-18.2083333333333,17.9583333333333,0
-17.9583333333333,17.9583333333333,0
-17.875,17.9583333333333,0
-17.4583333333333,17.9583333333333,0
-17.0416666666667,17.9583333333333,0
-16.9583333333333,17.9583333333333,0
-16.7083333333333,17.9583333333333,0
-21.125,17.875,0
-20.875,17.875,0
-20.5416666666667,17.875,0
-19.625,17.875,0
-18.5416666666667,17.875,0
-18.2916666666667,17.875,0
-17.9583333333333,17.875,0
-17.625,17.875,0
-17.5416666666667,17.875,0
-17.2916666666667,17.875,0
-17.0416666666667,17.875,0
-16.875,17.875,0
-22.5416666666667,17.7916666666667,0
-20.7916666666667,17.7916666666667,0
-20.2083333333333,17.7916666666667,0
-20.125,17.7916666666667,0
-19.375,17.7916666666667,0
-19.2083333333333,17.7916666666667,0
-18.5416666666667,17.7916666666667,0
-17.4583333333333,17.7916666666667,0
-17.375,17.7916666666667,0
-17.2083333333333,17.7916666666667,0
-24.2083333333333,17.7083333333333,0
-19.2083333333333,17.7083333333333,0
-18.2916666666667,17.7083333333333,0
-18.2083333333333,17.7083333333333,0
-18.125,17.7083333333333,0
-18.0416666666667,17.7083333333333,0
-17.7083333333333,17.7083333333333,0
-17.625,17.7083333333333,0
-16.875,17.7083333333333,0
-22.5416666666667,17.625,0
-21.2083333333333,17.625,0
-20.2916666666667,17.625,0
-19.875,17.625,0
-19.125,17.625,0
-18.7916666666667,17.625,0
-18.5416666666667,17.625,0
-18.375,17.625,0
-17.5416666666667,17.625,0
-17.4583333333333,17.625,0
-17.2083333333333,17.625,0
-16.9583333333333,17.625,0
-20.4583333333333,17.5416666666667,0
-20.125,17.5416666666667,0
-19.9583333333333,17.5416666666667,0
-19.875,17.5416666666667,0
-19.7916666666667,17.5416666666667,0
-19.0416666666667,17.5416666666667,0
-18.875,17.5416666666667,0
-18.7916666666667,17.5416666666667,0
-18.2083333333333,17.5416666666667,0
-17.9583333333333,17.5416666666667,0
-17.875,17.5416666666667,0
-17.5416666666667,17.5416666666667,0
-17.4583333333333,17.5416666666667,0
-16.9583333333333,17.5416666666667,0
-21.875,17.4583333333333,0
-21.375,17.4583333333333,0
-19.875,17.4583333333333,0
-18.9583333333333,17.4583333333333,0
-18.625,17.4583333333333,0
-18.5416666666667,17.4583333333333,0
-18.2083333333333,17.4583333333333,0
-17.9583333333333,17.4583333333333,0
-17.7916666666667,17.4583333333333,0
-17.7083333333333,17.4583333333333,0
-17.4583333333333,17.4583333333333,0
-17.375,17.4583333333333,0
-17.125,17.4583333333333,0
-19.0416666666667,17.375,0
-18.7916666666667,17.375,0
-18.125,17.375,0
-17.875,17.375,0
-17.625,17.375,0
-17.2916666666667,17.375,0
-17.2083333333333,17.375,0
-16.9583333333333,17.375,0
-21.625,17.2916666666667,0
-19.7083333333333,17.2916666666667,0
-19.625,17.2916666666667,0
-18.875,17.2916666666667,0
-18.7083333333333,17.2916666666667,0
-18.2916666666667,17.2916666666667,0
-18.2083333333333,17.2916666666667,0
-18.125,17.2916666666667,0
-18.0416666666667,17.2916666666667,0
-17.875,17.2916666666667,0
-17.7916666666667,17.2916666666667,0
-17.7083333333333,17.2916666666667,0
-17.4583333333333,17.2916666666667,0
-17.125,17.2916666666667,0
-17.0416666666667,17.2916666666667,0
-16.9583333333333,17.2916666666667,0
-16.875,17.2916666666667,0
-30.2916666666667,17.2083333333333,0
-19.7083333333333,17.2083333333333,0
-18.875,17.2083333333333,0
-18.7083333333333,17.2083333333333,0
-18.625,17.2083333333333,0
-18.2083333333333,17.2083333333333,0
-18.0416666666667,17.2083333333333,0
-17.875,17.2083333333333,0
-17.125,17.2083333333333,0
-17.0416666666667,17.2083333333333,0
-28.0416666666667,17.125,0
-21.375,17.125,0
-20.375,17.125,0
-19.375,17.125,0
-19.2083333333333,17.125,0
-18.7916666666667,17.125,0
-18.7083333333333,17.125,0
-18.625,17.125,0
-18.2916666666667,17.125,0
-17.7083333333333,17.125,0
-17.5416666666667,17.125,0
-17.375,17.125,0
-16.875,17.125,0
-21.2083333333333,17.0416666666667,0
-20.2916666666667,17.0416666666667,0
-19.7083333333333,17.0416666666667,0
-19.2083333333333,17.0416666666667,0
-18.7916666666667,17.0416666666667,0
-18.625,17.0416666666667,0
-18.4583333333333,17.0416666666667,0
-18.0416666666667,17.0416666666667,0
-17.7916666666667,17.0416666666667,0
-17.625,17.0416666666667,0
-17.2083333333333,17.0416666666667,0
-17.0416666666667,17.0416666666667,0
-19.5416666666667,16.9583333333333,0
-19.2083333333333,16.9583333333333,0
-18.9583333333333,16.9583333333333,0
-18.7916666666667,16.9583333333333,0
-18.7083333333333,16.9583333333333,0
-18.625,16.9583333333333,0
-18.375,16.9583333333333,0
-18.2916666666667,16.9583333333333,0
-17.625,16.9583333333333,0
-19.125,16.875,0
-18.2916666666667,16.875,0
-18.2083333333333,16.875,0
-17.7916666666667,16.875,0
-17.5416666666667,16.875,0
-17.4583333333333,16.875,0
-17.375,16.875,0
-17.2916666666667,16.875,0
-19.375,16.7916666666667,0
-19.125,16.7916666666667,0
-18.875,16.7916666666667,0
-18.2083333333333,16.7916666666667,0
-17.7916666666667,16.7916666666667,0
-17.5416666666667,16.7916666666667,0
-21.4583333333333,16.7083333333333,0
-21.125,16.7083333333333,0
-20.5416666666667,16.7083333333333,0
-20.125,16.7083333333333,0
-19.7916666666667,16.7083333333333,0
-19.5416666666667,16.7083333333333,0
-19.125,16.7083333333333,0
-18.5416666666667,16.7083333333333,0
-18.2916666666667,16.7083333333333,0
-18.2083333333333,16.7083333333333,0
-18.125,16.7083333333333,0
-17.875,16.7083333333333,0
-16.9583333333333,16.7083333333333,0
-19.7083333333333,16.625,0
-19.125,16.625,0
-18.9583333333333,16.625,0
-18.5416666666667,16.625,0
-18.125,16.625,0
-18.0416666666667,16.625,0
-20.9583333333333,16.5416666666667,0
-20.2083333333333,16.5416666666667,0
-19.875,16.5416666666667,0
-17.9583333333333,16.5416666666667,0
-17.7083333333333,16.5416666666667,0
-17.2083333333333,16.5416666666667,0
-18.375,16.4583333333333,0
-18.2916666666667,16.4583333333333,0
-17.875,16.4583333333333,0
-17.5416666666667,16.4583333333333,0
-17.0416666666667,16.4583333333333,0
-20.2916666666667,16.375,0
-20.125,16.375,0
-17.625,16.375,0
-17.375,16.375,0
-17.2916666666667,16.375,0
-18.9583333333333,16.2916666666667,0
-18.2916666666667,16.2916666666667,0
-17.7083333333333,16.2916666666667,0
-17.4583333333333,16.2916666666667,0
-17.2083333333333,16.2916666666667,0
-20.125,16.2083333333333,0
-19.7916666666667,16.2083333333333,0
-19.125,16.2083333333333,0
-17.125,16.2083333333333,0
-21.9583333333333,16.0416666666667,0
-17.9583333333333,16.0416666666667,0
-17.4583333333333,16.0416666666667,0
-20.125,15.9583333333333,0
-17.7916666666667,15.9583333333333,0
-17.7083333333333,15.9583333333333,0
-21.7083333333333,15.875,0
-17.375,15.7916666666667,0
-19.7083333333333,15.7083333333333,0
-17.9583333333333,15.7083333333333,0
-18.2916666666667,15.625,0
-17.9583333333333,15.625,0
-22.2916666666667,15.5416666666667,0
-20.375,15.5416666666667,0
-18.2083333333333,15.5416666666667,0
-18.0416666666667,15.5416666666667,0
-17.9583333333333,15.5416666666667,0
-17.625,15.5416666666667,0
-17.5416666666667,15.5416666666667,0
-17.375,15.5416666666667,0
-20.9583333333333,15.4583333333333,0
-18.4583333333333,15.4583333333333,0
-17.375,15.4583333333333,0
-20.375,15.2916666666667,0
-18.7083333333333,15.2916666666667,0
-18.625,15.2916666666667,0
-18.2083333333333,15.2916666666667,0
-17.7083333333333,15.2916666666667,0
-20.875,15.2083333333333,0
-19.875,15.2083333333333,0
-18.625,15.2083333333333,0
-30.0416666666667,15.125,0
-22.5416666666667,15.125,0
-22.125,15.125,0
-20.125,15.125,0
-17.7083333333333,15.0416666666667,0
-28.9583333333333,14.9583333333333,0
-18.125,14.9583333333333,0
-29.375,14.7916666666667,0
-25.125,14.7916666666667,0
-27.2916666666667,14.7083333333333,0
-21.2083333333333,14.7083333333333,0
-20.125,14.7083333333333,0
-18.7083333333333,14.7083333333333,0
-30.375,14.625,0
-28.2083333333333,14.625,0
-26.5416666666667,14.625,0
-22.2083333333333,14.625,0
-20.375,14.625,0
-18.625,14.625,0
-18.125,14.625,0
-28.7083333333333,14.5416666666667,0
-22.2916666666667,14.5416666666667,0
-20.5416666666667,14.5416666666667,0
-18.7083333333333,14.5416666666667,0
-18.2916666666667,14.5416666666667,0
-27.625,14.4583333333333,0
-20.9583333333333,14.4583333333333,0
-18.125,14.4583333333333,0
-26.7916666666667,14.375,0
-19.125,14.375,0
-20.9583333333333,14.2916666666667,0
-17.9583333333333,14.2916666666667,0
-23.125,14.2083333333333,0
-21.4583333333333,14.2083333333333,0
-20.9583333333333,14.2083333333333,0
-20.875,14.2083333333333,0
-18.375,14.2083333333333,0
-17.625,14.2083333333333,0
-24.2916666666667,14.125,0
-18.625,14.125,0
-19.625,14.0416666666667,0
-17.7916666666667,14.0416666666667,0
-24.7916666666667,13.9583333333333,0
-21.7916666666667,13.9583333333333,0
-18.4583333333333,13.9583333333333,0
-27.9583333333333,13.875,0
-22.2083333333333,13.875,0
-19.625,13.875,0
-23.4583333333333,13.7916666666667,0
-20.0416666666667,13.7916666666667,0
-19.2083333333333,13.7916666666667,0
-18.4583333333333,13.7916666666667,0
-18.2083333333333,13.7916666666667,0
-18.125,13.7916666666667,0
-23.5416666666667,13.7083333333333,0
-22.125,13.7083333333333,0
-19.4583333333333,13.7083333333333,0
-18.7916666666667,13.7083333333333,0
-18.2083333333333,13.7083333333333,0
-18.125,13.7083333333333,0
-17.875,13.7083333333333,0
-27.9583333333333,13.625,0
-27.2916666666667,13.625,0
-26.7916666666667,13.625,0
-23.7083333333333,13.625,0
-27.7083333333333,13.5416666666667,0
-23.4583333333333,13.4583333333333,0
-23.375,13.4583333333333,0
-23.0416666666667,13.4583333333333,0
-27.125,13.375,0
-23.9583333333333,13.375,0
-23.7083333333333,13.375,0
-23.5416666666667,13.375,0
-21.2083333333333,13.375,0
-18.0416666666667,13.375,0
-23.5416666666667,13.2916666666667,0
-22.125,13.2916666666667,0
-26.375,13.2083333333333,0
-25.125,13.2083333333333,0
-23.7083333333333,13.2083333333333,0
-23.5416666666667,13.2083333333333,0
-20.4583333333333,13.2083333333333,0
-27.375,13.125,0
-26.2083333333333,13.125,0
-25.7916666666667,13.125,0
-23.9583333333333,13.125,0
-26.2083333333333,13.0416666666667,0
-24.875,13.0416666666667,0
-21.2083333333333,13.0416666666667,0
-20.2083333333333,13.0416666666667,0
-27.875,12.9583333333333,0
-23.7916666666667,12.9583333333333,0
-20.4583333333333,12.9583333333333,0
-31.875,12.875,0
-25.7083333333333,12.875,0
-20.375,12.875,0
-25.625,12.7916666666667,0
-24.125,12.7916666666667,0
-18.125,12.7916666666667,0
